doctor_id,hospital_id,doctor_name,speciality,experience_years,rating,doctor_fees
6744,1349,Dr. Shilpa Naik,Gastroenterology,3,3.9,250
6745,1349,Dr. Swati Shukla,Oncology,15,4.5,750
6746,1350,Dr. Siddharth Patil,Orthopedics,5,4.3,700
6747,1350,Dr. Rakesh Sharma,Oncology,35,5,2700
6748,1350,Dr. Pankaj Prajapati,Gynaecology,19,4.7,1700
6749,1350,Dr. Kunal Venkat,Ophthalmology,30,4.9,2750
6750,1350,Dr. Sonal Panchal,Gastroenterology,19,4.7,1700
6751,1351,Dr. Kunal Pawar,Gastroenterology,17,4.2,1350
6752,1351,Dr. Richa Phadke,Ophthalmology,35,4.9,2600
6753,1351,Dr. Ritu Reddy,Gynaecology,20,4.4,1900
6754,1351,Dr. Sanjay Joshi,ENT,19,4.6,1750
6755,1351,Dr. Mohit Tripathi,Neurology,6,4,750
6756,1352,Dr. Manish Choudhary,General Medicine,8,4.3,800
6757,1352,Dr. Ranjana Goud,Cardiology,36,5,2700
6758,1352,Dr. Sunil Venkat,Orthopedics,1,3.9,350
6759,1352,Dr. Sonal Barve,Nephrology,25,4.7,2200
6760,1352,Dr. Archana Trivedi,Cardiology,16,4.3,1500
6761,1353,Dr. Richa Kapadia,Pulmonology,17,4.3,1100
6762,1353,Dr. Sneha Soni,Orthopedics,15,4.4,950
6763,1353,Dr. Shilpa Menon,Oncology,3,3.4,250
6764,1353,Dr. Ashok Deshpande,Orthopedics,8,3.6,550
6765,1353,Dr. Shilpa Reddy,Oncology,2,3.7,250
6766,1354,Dr. Rajesh Krishnan,Oncology,4,3.8,200
6767,1354,Dr. Manish Soni,Neurology,5,4,250
6768,1354,Dr. Rajesh Reddy,Cardiology,8,3.5,300
6769,1354,Dr. Mohit Goud,Gastroenterology,2,3.5,200
6770,1354,Dr. Nidhi Raval,Orthopedics,5,3.9,350
6771,1355,Dr. Sunil Bhatt,Gynaecology,21,4.3,1200
6772,1355,Dr. Divya Kapadia,Oncology,19,4.6,1200
6773,1355,Dr. Sunil Kulkarni,Psychiatry,40,4.9,2300
6774,1355,Dr. Mohit Reddy,Cardiology,4,3,200
6775,1355,Dr. Anita Yadav,ENT,11,4.7,950
6776,1356,Dr. Kavita Singh,Dermatology,5,4.2,650
6777,1356,Dr. Pankaj Kumar,Pediatrics,8,4.5,950
6778,1356,Dr. Arjun Panchal,Gynaecology,6,3.7,650
6779,1356,Dr. Aditya Dave,Gynaecology,18,4,1350
6780,1356,Dr. Sneha Raval,Orthopedics,5,3.8,600
6781,1357,Dr. Nidhi Patel,Pediatrics,7,3.6,350
6782,1357,Dr. Mohit Kapadia,Pediatrics,26,4.3,1200
6783,1357,Dr. Kunal Goud,Ophthalmology,8,4,400
6784,1357,Dr. Amit Deshpande,Gastroenterology,2,3.5,200
6785,1357,Dr. Sanjay Deshpande,Neurology,2,3.3,200
6786,1358,Dr. Tarun Thakkar,Psychiatry,32,4.3,2800
6787,1358,Dr. Rajesh Deshpande,Gastroenterology,35,4.8,2600
6788,1358,Dr. Swati Gupta,Pulmonology,14,4.2,1200
6789,1358,Dr. Pankaj Pawar,Urology,9,3.6,700
6790,1358,Dr. Priya Sharma,Neurology,2,3.5,250
6791,1359,Dr. Rohan Shinde,Ophthalmology,4,3.3,350
6792,1359,Dr. Rakesh Gandhi,Cardiology,6,3.8,650
6793,1359,Dr. Kavita Mishra,General Medicine,26,4.7,2200
6794,1359,Dr. Aarti Kapadia,Neurology,3,3.7,400
6795,1359,Dr. Divya Jadhav,Urology,3,3.5,300
6796,1360,Dr. Rakesh Murthy,Neurology,3,3.3,200
6797,1360,Dr. Anjali Iyer,Ophthalmology,1,3.4,200
6798,1360,Dr. Sonal Shinde,Neurology,1,3.2,200
6799,1360,Dr. Madhuri Dave,Neurology,2,3.6,200
6800,1360,Dr. Ritu Choudhary,Orthopedics,3,3.5,250
6801,1361,Dr. Sunil Jadhav,Urology,23,4.7,1400
6802,1361,Dr. Tejal Krishnan,Gastroenterology,1,3.1,200
6803,1361,Dr. Nikhil Modi,Pulmonology,17,4.2,1100
6804,1361,Dr. Tejal Venkat,Gynaecology,13,4.2,850
6805,1361,Dr. Tarun Modi,Gastroenterology,4,3.8,350
6806,1362,Dr. Manish Prajapati,Oncology,7,4.3,850
6807,1362,Dr. Harsh Patel,Neurology,3,3.9,500
6808,1362,Dr. Kavita Patel,Orthopedics,6,3.7,600
6809,1362,Dr. Mohit Rao,Pediatrics,1,3.2,200
6810,1362,Dr. Pallavi Menon,Oncology,8,4.2,950
6811,1363,Dr. Archana Naidu,Cardiology,8,3.7,750
6812,1363,Dr. Kunal Deshpande,Gastroenterology,18,4,1350
6813,1363,Dr. Pallavi Reddy,Ophthalmology,5,4.5,700
6814,1363,Dr. Kunal Mehta,Cardiology,9,4.2,850
6815,1363,Dr. Aarti Prajapati,Cardiology,26,4.6,2250
6816,1364,Dr. Richa Pandya,Gynaecology,26,4.2,1500
6817,1364,Dr. Rupal Soni,Orthopedics,31,4.6,1900
6818,1364,Dr. Kavita Singh,Oncology,7,4.4,700
6819,1364,Dr. Shilpa Vora,Urology,7,4.2,550
6820,1364,Dr. Alok Tripathi,Ophthalmology,9,4.2,700
6821,1365,Dr. Meera Dubey,Cardiology,4,3,250
6822,1365,Dr. Amit Patel,Cardiology,15,4.7,1550
6823,1365,Dr. Rupal Mishra,Oncology,7,4.1,700
6824,1365,Dr. Mohit Amin,Gynaecology,27,4.3,2400
6825,1365,Dr. Kavita Shah,Gastroenterology,9,3.5,800
6826,1366,Dr. Anjali Jadhav,Psychiatry,12,4,850
6827,1366,Dr. Ashok Pandya,Cardiology,18,4.7,1200
6828,1366,Dr. Arjun Goud,Neurology,17,4.2,1100
6829,1366,Dr. Nikhil Goud,Psychiatry,39,4.7,2350
6830,1366,Dr. Sonal Joshi,Neurology,21,4.7,1400
6831,1367,Dr. Kunal Barve,Cardiology,1,3.7,200
6832,1367,Dr. Vikram Kumar,Cardiology,35,5,2150
6833,1367,Dr. Ritu Raval,General Medicine,4,3.3,250
6834,1367,Dr. Ritu Shinde,Cardiology,18,4.7,1300
6835,1367,Dr. Pallavi Shukla,Dermatology,5,3.6,400
6836,1368,Dr. Alok Menon,Dermatology,5,4,450
6837,1368,Dr. Sameer Gupta,Pulmonology,6,4.5,650
6838,1368,Dr. Pallavi Gupta,Neurology,10,4.6,800
6839,1368,Dr. Divya Deshpande,Dermatology,3,3.5,250
6840,1368,Dr. Gaurav Joshi,Neurology,13,4.2,800
6841,1369,Dr. Swati Dave,General Medicine,12,4.3,1100
6842,1369,Dr. Vidya Ranade,Orthopedics,2,3.1,200
6843,1369,Dr. Kunal Soni,Psychiatry,14,4.3,1350
6844,1369,Dr. Pallavi Modi,Gastroenterology,26,4.6,2150
6845,1369,Dr. Meera Modi,Cardiology,3,3.7,450
6846,1370,Dr. Sonal Joshi,Gastroenterology,8,4,550
6847,1370,Dr. Tarun Yadav,General Medicine,9,4.4,700
6848,1370,Dr. Aditya Menon,Cardiology,2,3.2,200
6849,1370,Dr. Siddharth Menon,General Medicine,3,3.9,350
6850,1370,Dr. Sneha Jadhav,Cardiology,9,3.5,600
6851,1371,Dr. Divya Naidu,Neurology,7,3.5,450
6852,1371,Dr. Ranjana Soni,Neurology,4,3.5,300
6853,1371,Dr. Harsh Nair,General Medicine,2,3.8,250
6854,1371,Dr. Pallavi Joshi,Orthopedics,5,4.5,600
6855,1371,Dr. Kavita Swamy,Psychiatry,11,4.3,750
6856,1372,Dr. Karthik Goud,Dermatology,16,4.3,1300
6857,1372,Dr. Manish Pandya,Neurology,5,3.8,550
6858,1372,Dr. Rupal Deshpande,Urology,12,4.5,1250
6859,1372,Dr. Swati Raval,Urology,20,4.6,1950
6860,1372,Dr. Tejal Gandhi,Cardiology,1,3.7,250
6861,1373,Dr. Nidhi Raval,Pediatrics,12,4.4,1100
6862,1373,Dr. Pankaj Pandya,General Medicine,8,3.8,800
6863,1373,Dr. Sunita Menon,Ophthalmology,10,4.5,1150
6864,1373,Dr. Pankaj Mehta,Gastroenterology,14,4.4,1450
6865,1373,Dr. Pankaj More,Gynaecology,7,3.9,700
6866,1374,Dr. Vidya Soni,Neurology,4,3.8,250
6867,1374,Dr. Pankaj Trivedi,Oncology,9,4.1,500
6868,1374,Dr. Aarti Reddy,Orthopedics,28,4.4,1350
6869,1374,Dr. Tejal Ranade,General Medicine,5,4.4,400
6870,1374,Dr. Rajesh Shinde,Orthopedics,15,4.3,750
6871,1375,Dr. Priya Swamy,Orthopedics,8,4.1,400
6872,1375,Dr. Rohan Barve,Neurology,10,4.5,550
6873,1375,Dr. Rahul Pandya,Pulmonology,6,4.4,400
6874,1375,Dr. Anil Gupta,Nephrology,16,4.6,850
6875,1375,Dr. Aarti Singh,Oncology,8,3.7,400
6876,1376,Dr. Rupal Deshpande,ENT,19,4.7,1200
6877,1376,Dr. Mansi Menon,Orthopedics,11,4.5,900
6878,1376,Dr. Ashok Swamy,Orthopedics,10,4.4,750
6879,1376,Dr. Nitin Patel,Cardiology,10,4.6,850
6880,1376,Dr. Alok Shinde,Nephrology,18,4.6,1100
6881,1377,Dr. Amit Vora,Pulmonology,29,4.4,1600
6882,1377,Dr. Vidya Deshpande,Oncology,38,4.4,2050
6883,1377,Dr. Kunal Shukla,Cardiology,7,4,550
6884,1377,Dr. Siddharth Dubey,Urology,2,3.9,300
6885,1377,Dr. Nidhi Mishra,Pediatrics,1,3.6,200
6886,1378,Dr. Aarti Singh,Neurology,10,4.7,900
6887,1378,Dr. Varun Reddy,Dermatology,10,4.3,800
6888,1378,Dr. Neha Sharma,Cardiology,19,4.3,1200
6889,1378,Dr. Pooja Sharma,Nephrology,10,4.3,700
6890,1378,Dr. Mansi Tripathi,Neurology,1,3.7,200
6891,1379,Dr. Ashok Menon,Cardiology,19,4.1,1300
6892,1379,Dr. Aarti Naik,Oncology,4,3.7,300
6893,1379,Dr. Sameer Patel,Pediatrics,6,3.8,450
6894,1379,Dr. Nitin Thakur,Oncology,16,4.4,1050
6895,1379,Dr. Rajesh Choudhary,Nephrology,13,4.5,950
6896,1380,Dr. Nidhi Singh,Pediatrics,1,3.4,200
6897,1380,Dr. Tejal Deshpande,Psychiatry,4,3.3,250
6898,1380,Dr. Nidhi Patel,Urology,1,3.4,200
6899,1380,Dr. Sneha More,Oncology,36,4.9,2300
6900,1380,Dr. Sanjay Ranade,Oncology,12,4.4,950
6901,1381,Dr. Richa Mehta,General Medicine,40,4.9,1650
6902,1381,Dr. Aarti Soni,Ophthalmology,38,4.7,1450
6903,1381,Dr. Rahul Tripathi,Neurology,12,4.6,600
6904,1381,Dr. Madhuri Yadav,Gastroenterology,1,3,200
6905,1381,Dr. Deepak Soni,Pediatrics,6,4.3,350
6906,1382,Dr. Sonal Kapadia,Gynaecology,12,4.7,1400
6907,1382,Dr. Karthik Patil,ENT,4,3.1,250
6908,1382,Dr. Kunal Deshpande,Pulmonology,8,3.8,700
6909,1382,Dr. Varun Kapadia,Neurology,2,3.8,350
6910,1382,Dr. Tarun Soni,Nephrology,37,4.6,3050
6911,1383,Dr. Sanjay Naidu,Neurology,2,3.5,250
6912,1383,Dr. Anita Jadhav,General Medicine,5,4.2,600
6913,1383,Dr. Sanjay Shah,Pediatrics,9,3.8,750
6914,1383,Dr. Swati Mishra,General Medicine,19,4.3,1600
6915,1383,Dr. Tarun Reddy,Gynaecology,1,3.8,300
6916,1384,Dr. Gaurav Rao,General Medicine,12,4.1,1200
6917,1384,Dr. Manish Majumdar,Neurology,17,4.5,1550
6918,1384,Dr. Foram Mehta,Gastroenterology,4,3.1,350
6919,1384,Dr. Rajesh Verma,Cardiology,16,4.6,1500
6920,1384,Dr. Pallavi Bhatt,Gynaecology,6,3.6,550
6921,1385,Dr. Anita Pandya,Ophthalmology,40,4.4,1550
6922,1385,Dr. Ranjana Thakur,Dermatology,6,4.1,350
6923,1385,Dr. Tarun Shah,Cardiology,8,4.1,450
6924,1385,Dr. Aarti Rao,General Medicine,1,3.7,200
6925,1385,Dr. Rakesh Joshi,Dermatology,6,4.4,350
6926,1386,Dr. Usha Dave,General Medicine,7,4.2,600
6927,1386,Dr. Kavita Joshi,Neurology,11,4.5,900
6928,1386,Dr. Karthik Kumar,ENT,39,4.3,2400
6929,1386,Dr. Sunil Pawar,Orthopedics,8,4.1,600
6930,1386,Dr. Shilpa Menon,Urology,1,3.7,200
6931,1387,Dr. Pooja Naik,Urology,9,3.6,750
6932,1387,Dr. Aarti Shukla,Pediatrics,8,3.8,750
6933,1387,Dr. Pallavi Amin,Pediatrics,8,4.2,800
6934,1387,Dr. Rajesh Singh,Cardiology,2,3.9,400
6935,1387,Dr. Manish Tripathi,Gynaecology,7,3.8,650
6936,1388,Dr. Rakesh Naidu,Nephrology,3,3.8,450
6937,1388,Dr. Neha Ranade,Cardiology,11,4.8,1250
6938,1388,Dr. Rupal Mehta,Ophthalmology,36,4.5,2850
6939,1388,Dr. Suresh Shukla,Ophthalmology,5,4.4,700
6940,1388,Dr. Rakesh Choudhary,Gynaecology,14,4.7,1300
6941,1389,Dr. Foram Nair,Orthopedics,1,3.8,200
6942,1389,Dr. Nitin Menon,Urology,19,4.1,750
6943,1389,Dr. Deepak Amin,Gynaecology,6,4.3,450
6944,1389,Dr. Tarun Verma,Gynaecology,9,4.4,450
6945,1389,Dr. Ashok Iyer,Nephrology,9,4.3,550
6946,1390,Dr. Alok Bhatt,Urology,2,3.5,250
6947,1390,Dr. Vidya Joshi,Gastroenterology,14,4.3,1300
6948,1390,Dr. Archana Thakkar,Dermatology,3,3.8,400
6949,1390,Dr. Suresh Mishra,Oncology,16,4.2,1400
6950,1390,Dr. Tejal Swamy,Gynaecology,3,3.1,200
6951,1391,Dr. Rahul Swamy,Urology,14,4.6,1050
6952,1391,Dr. Harsh Bhatt,Neurology,14,4.6,1050
6953,1391,Dr. Anita Kulkarni,General Medicine,23,4.4,1550
6954,1391,Dr. Kavita Gandhi,Gynaecology,1,3.6,200
6955,1391,Dr. Rupal Naik,Oncology,6,4.2,550
6956,1392,Dr. Sanjay Shah,Nephrology,17,4.5,1150
6957,1392,Dr. Varun Vora,Orthopedics,9,3.6,600
6958,1392,Dr. Vikram Kothari,Urology,6,4.2,500
6959,1392,Dr. Pallavi Verma,Pediatrics,10,4.4,800
6960,1392,Dr. Mansi Kumar,Gynaecology,7,3.7,500
6961,1393,Dr. Sonal Joshi,Neurology,4,3.4,400
6962,1393,Dr. Sunil Pawar,General Medicine,6,4.1,650
6963,1393,Dr. Vidya Kothari,Gynaecology,18,4.7,1550
6964,1393,Dr. Sanjay Joshi,Gastroenterology,9,3.6,700
6965,1393,Dr. Mansi Kapadia,Cardiology,4,3.1,300
6966,1394,Dr. Sunil Phadke,Psychiatry,8,4.3,800
6967,1394,Dr. Alok Yadav,Gynaecology,25,4.6,2200
6968,1394,Dr. Arjun Nair,Gynaecology,15,4.6,1500
6969,1394,Dr. Rahul Trivedi,ENT,2,3.3,200
6970,1394,Dr. Ritu Gupta,General Medicine,2,3.4,250
6971,1395,Dr. Siddharth Venkat,Cardiology,4,3.8,450
6972,1395,Dr. Nidhi Nair,Orthopedics,3,3.5,300
6973,1395,Dr. Priya Kumar,Oncology,14,4.5,1250
6974,1395,Dr. Anita Nair,Pediatrics,3,3.4,350
6975,1395,Dr. Harsh Ranade,Cardiology,23,4.8,1900
6976,1396,Dr. Aditya Thakur,Urology,32,4.9,2400
6977,1396,Dr. Aditya Kumar,Ophthalmology,1,3.3,200
6978,1396,Dr. Rakesh Trivedi,Dermatology,13,4.8,1450
6979,1396,Dr. Sanjay Dubey,Ophthalmology,4,3.8,450
6980,1396,Dr. Sneha Bhatt,Neurology,12,4.2,1250
6981,1397,Dr. Pankaj Naidu,Psychiatry,6,4.1,650
6982,1397,Dr. Rahul Trivedi,Urology,6,3.5,500
6983,1397,Dr. Pallavi Patel,Urology,4,3.1,250
6984,1397,Dr. Sanjay Prajapati,Pediatrics,5,4.3,650
6985,1397,Dr. Tarun Naik,Gynaecology,1,3.5,200
6986,1398,Dr. Sanjay Parikh,Cardiology,11,4.2,1000
6987,1398,Dr. Anita Naidu,Pediatrics,14,4.1,1350
6988,1398,Dr. Mansi Singh,Gynaecology,8,3.5,650
6989,1398,Dr. Anita Panchal,Psychiatry,8,4.1,850
6990,1398,Dr. Karthik Swamy,General Medicine,4,3.3,350
6991,1399,Dr. Alok Mehta,General Medicine,2,3.7,250
6992,1399,Dr. Aditya Reddy,Gynaecology,8,4.3,600
6993,1399,Dr. Ranjana Phadke,Cardiology,19,4.7,1150
6994,1399,Dr. Archana Dave,Nephrology,14,4.7,1050
6995,1399,Dr. Kavita Ranade,Orthopedics,3,3.8,350
6996,1400,Dr. Sanjay Bhatt,Gastroenterology,4,3.4,250
6997,1400,Dr. Sameer Rao,Cardiology,2,3.6,200
6998,1400,Dr. Nitin Amin,Cardiology,7,3.5,450
6999,1400,Dr. Shilpa Sharma,Oncology,4,4,350
7000,1400,Dr. Pooja Shinde,Pediatrics,8,3.9,600
7001,1401,Dr. Tejal Dave,Nephrology,4,3.3,300
7002,1401,Dr. Gaurav Barve,Neurology,10,4.7,1150
7003,1401,Dr. Nikhil Majumdar,ENT,4,3.3,350
7004,1401,Dr. Neha Gupta,Dermatology,7,4.4,900
7005,1401,Dr. Ranjana Reddy,ENT,12,4.7,1150
7006,1402,Dr. Amit Mishra,Gastroenterology,7,4.2,550
7007,1402,Dr. Swati Krishnan,Gynaecology,7,4.2,550
7008,1402,Dr. Tarun Reddy,General Medicine,4,3.8,400
7009,1402,Dr. Varun Parikh,Oncology,39,4.5,2350
7010,1402,Dr. Aditya Vora,Pediatrics,3,3.7,300
7011,1403,Dr. Nidhi Soni,Cardiology,8,4,550
7012,1403,Dr. Mansi Shinde,Cardiology,40,4.5,2150
7013,1403,Dr. Mansi Thakur,Orthopedics,1,3.4,200
7014,1403,Dr. Varun Modi,ENT,25,4.6,1550
7015,1403,Dr. Kunal Kulkarni,General Medicine,3,3.4,250
7016,1404,Dr. Tarun Soni,Gynaecology,33,5,2200
7017,1404,Dr. Mohit Venkat,Neurology,2,3.7,250
7018,1404,Dr. Shilpa Majumdar,General Medicine,6,3.8,450
7019,1404,Dr. Ashok Dave,Orthopedics,1,3,200
7020,1404,Dr. Madhuri Dave,Psychiatry,1,3.9,250
7021,1405,Dr. Deepak Phadke,General Medicine,4,3.6,250
7022,1405,Dr. Vidya Kulkarni,ENT,2,3.5,200
7023,1405,Dr. Pooja Joshi,Cardiology,5,3.8,250
7024,1405,Dr. Anil Pandya,Neurology,31,4.2,1200
7025,1405,Dr. Sameer Naik,Cardiology,6,3.9,350
7026,1406,Dr. Kunal Venkat,Orthopedics,7,3.7,500
7027,1406,Dr. Sanjay Trivedi,Orthopedics,2,3.5,200
7028,1406,Dr. Tarun Shinde,Pulmonology,4,3.3,250
7029,1406,Dr. Rakesh More,Cardiology,16,4.3,1050
7030,1406,Dr. Anita Bhatt,Ophthalmology,11,4.5,900
7031,1407,Dr. Archana Kulkarni,Pulmonology,8,4.2,950
7032,1407,Dr. Kavita Panchal,Cardiology,19,4.5,1650
7033,1407,Dr. Kunal Prajapati,Orthopedics,10,4.2,1050
7034,1407,Dr. Divya Mehta,Urology,10,4.3,1000
7035,1407,Dr. Anil More,Cardiology,8,4.1,900
7036,1408,Dr. Sunita Ranade,Pulmonology,32,4.4,1800
7037,1408,Dr. Deepak Sharma,Urology,8,4.4,750
7038,1408,Dr. Neha Vora,Orthopedics,2,3.8,250
7039,1408,Dr. Sunil Gandhi,Urology,17,4.2,1200
7040,1408,Dr. Sonal Barve,Gastroenterology,23,4.7,1550
7041,1409,Dr. Varun Shukla,Oncology,6,4.5,750
7042,1409,Dr. Ranjana Naidu,Gastroenterology,8,3.7,750
7043,1409,Dr. Anil Joshi,Cardiology,1,3.9,350
7044,1409,Dr. Karthik Kothari,Cardiology,32,4.5,2800
7045,1409,Dr. Arjun Thakkar,General Medicine,2,3.3,200
7046,1410,Dr. Siddharth Choudhary,Nephrology,16,4.2,1050
7047,1410,Dr. Harsh Naidu,ENT,14,4.5,900
7048,1410,Dr. Sonal Dave,Psychiatry,5,3.7,450
7049,1410,Dr. Rakesh Bhatt,Cardiology,8,3.8,600
7050,1410,Dr. Vidya Kapadia,Cardiology,14,4.8,1100
7051,1411,Dr. Kavita Shukla,Urology,6,3.8,450
7052,1411,Dr. Rahul Kulkarni,Orthopedics,9,4.5,800
7053,1411,Dr. Mansi Soni,Urology,5,3.9,400
7054,1411,Dr. Amit Joshi,Pulmonology,37,4.8,2150
7055,1411,Dr. Meera Joshi,Gastroenterology,28,4.7,1900
7056,1412,Dr. Meera Swamy,General Medicine,3,3.3,200
7057,1412,Dr. Rakesh Dubey,Neurology,5,3.9,300
7058,1412,Dr. Kunal Patel,Pediatrics,2,3.8,200
7059,1412,Dr. Kunal Venkat,General Medicine,8,4.3,450
7060,1412,Dr. Neha Gupta,Oncology,3,3.2,200
7061,1413,Dr. Tarun Krishnan,ENT,8,4.1,400
7062,1413,Dr. Sonal Thakkar,Gastroenterology,17,4.1,750
7063,1413,Dr. Varun Nair,General Medicine,5,3.6,250
7064,1413,Dr. Shilpa Venkat,Neurology,1,3.4,200
7065,1413,Dr. Aditya Sharma,Gastroenterology,5,4.3,350
7066,1414,Dr. Foram Pandey,ENT,10,4.4,800
7067,1414,Dr. Usha Trivedi,Orthopedics,7,4.3,550
7068,1414,Dr. Gaurav Yadav,Dermatology,19,4.4,1300
7069,1414,Dr. Arjun Panchal,Pulmonology,24,4.8,1500
7070,1414,Dr. Meera Reddy,Gynaecology,5,3.6,350
7071,1415,Dr. Priya Reddy,ENT,7,4.1,800
7072,1415,Dr. Alok Choudhary,Nephrology,16,4,1300
7073,1415,Dr. Mansi Rao,Oncology,3,4,450
7074,1415,Dr. Ashok Nair,Dermatology,19,4,1550
7075,1415,Dr. Rupal Gandhi,Neurology,10,4.7,1150
7076,1416,Dr. Deepak Pandey,Oncology,11,4.6,1200
7077,1416,Dr. Neha Naidu,Urology,17,4.2,1350
7078,1416,Dr. Alok Patel,Cardiology,8,4,800
7079,1416,Dr. Rakesh Kumar,Urology,33,4.5,2500
7080,1416,Dr. Nitin Panchal,Gastroenterology,12,4.6,1200
7081,1417,Dr. Pankaj Murthy,Orthopedics,14,4.2,1300
7082,1417,Dr. Neha Pandya,Orthopedics,5,3.8,600
7083,1417,Dr. Madhuri Vora,General Medicine,18,4,1300
7084,1417,Dr. Swati Verma,Oncology,8,3.6,650
7085,1417,Dr. Mansi Amin,Oncology,8,3.7,650
7086,1418,Dr. Ashok Tripathi,Gynaecology,8,4,400
7087,1418,Dr. Arjun Swamy,Psychiatry,8,3.5,400
7088,1418,Dr. Anita Kothari,Gastroenterology,5,4.4,350
7089,1418,Dr. Neha More,Pulmonology,16,4.3,800
7090,1418,Dr. Meera Goud,Cardiology,5,3.7,250
7091,1419,Dr. Kavita Venkat,Gynaecology,4,3.1,200
7092,1419,Dr. Nidhi Menon,Gynaecology,2,3.3,200
7093,1419,Dr. Kunal Joshi,Orthopedics,7,4.2,650
7094,1419,Dr. Pallavi Kumar,Pediatrics,9,4.1,700
7095,1419,Dr. Deepak Pandey,Cardiology,8,3.9,550
7096,1420,Dr. Nidhi Soni,General Medicine,38,4.5,3000
7097,1420,Dr. Mansi Thakkar,Cardiology,4,3.1,300
7098,1420,Dr. Aarti Nair,Gastroenterology,4,3.8,450
7099,1420,Dr. Nidhi More,Pediatrics,8,4,750
7100,1420,Dr. Aditya Vora,Pediatrics,10,4.2,1100
7101,1421,Dr. Sameer Bhatt,Neurology,13,4,850
7102,1421,Dr. Arjun Reddy,Cardiology,28,4.4,1850
7103,1421,Dr. Rupal Barve,Pulmonology,9,4.4,700
7104,1421,Dr. Vidya Kumar,Cardiology,1,3.6,200
7105,1421,Dr. Manish Shukla,Cardiology,5,4.1,450
7106,1422,Dr. Tarun Dubey,Neurology,6,4.5,350
7107,1422,Dr. Usha Amin,Pediatrics,11,4.1,500
7108,1422,Dr. Vikram Deshpande,Orthopedics,1,3.8,200
7109,1422,Dr. Tarun Joshi,Orthopedics,37,4.5,1700
7110,1422,Dr. Pooja Jadhav,Cardiology,14,4.7,700
7111,1423,Dr. Aarti Tripathi,Gastroenterology,5,4.3,750
7112,1423,Dr. Ritu Joshi,Orthopedics,6,4,700
7113,1423,Dr. Arjun Menon,Neurology,5,4.1,550
7114,1423,Dr. Rahul Rao,Cardiology,6,4.3,700
7115,1423,Dr. Rupal Goud,Ophthalmology,22,4.7,2150
7116,1424,Dr. Richa Majumdar,Cardiology,3,3.7,400
7117,1424,Dr. Sunil Shah,Pediatrics,10,4.5,1150
7118,1424,Dr. Kunal Menon,Nephrology,4,3.9,500
7119,1424,Dr. Deepak Ranade,Urology,4,3.6,450
7120,1424,Dr. Rupal Joshi,General Medicine,33,4.7,2550
7121,1425,Dr. Mohit Ranade,Gynaecology,10,4.7,550
7122,1425,Dr. Sneha Reddy,General Medicine,12,4.8,650
7123,1425,Dr. Pallavi Jadhav,Pediatrics,11,4.2,600
7124,1425,Dr. Manish Pawar,Pediatrics,7,4.2,400
7125,1425,Dr. Sameer Nair,ENT,15,4.1,750
7126,1426,Dr. Sonal Deshpande,Cardiology,17,4.4,1650
7127,1426,Dr. Ritu Menon,Neurology,6,3.8,650
7128,1426,Dr. Sameer Shinde,Neurology,6,3.8,600
7129,1426,Dr. Anil Bhatt,General Medicine,3,3.9,400
7130,1426,Dr. Nikhil Bhatt,Ophthalmology,6,4.1,700
7131,1427,Dr. Madhuri Panchal,Neurology,8,4.5,700
7132,1427,Dr. Ranjana Mehta,Psychiatry,26,4.4,1450
7133,1427,Dr. Richa Mehta,Gynaecology,2,3.3,200
7134,1427,Dr. Deepak Kumar,Gynaecology,4,3.6,300
7135,1427,Dr. Nidhi Vora,Ophthalmology,13,4,800
7136,1428,Dr. Sunita Venkat,Pediatrics,8,3.5,700
7137,1428,Dr. Amit Jadhav,Ophthalmology,8,3.6,750
7138,1428,Dr. Priya Desai,Ophthalmology,19,4,1550
7139,1428,Dr. Anita Kapadia,ENT,8,3.6,800
7140,1428,Dr. Anjali Shukla,Cardiology,16,4.1,1450
7141,1429,Dr. Tarun Krishnan,Cardiology,19,4.4,800
7142,1429,Dr. Karthik Prajapati,Urology,2,3.5,200
7143,1429,Dr. Rajesh Menon,Cardiology,18,4.7,750
7144,1429,Dr. Neha Prajapati,Orthopedics,6,3.8,300
7145,1429,Dr. Priya Mishra,Pediatrics,33,4.4,1450
7146,1430,Dr. Vikram Swamy,Gynaecology,5,3.8,450
7147,1430,Dr. Manish Choudhary,Cardiology,8,4.1,650
7148,1430,Dr. Alok Trivedi,ENT,4,3.4,250
7149,1430,Dr. Archana Deshpande,Nephrology,2,4,300
7150,1430,Dr. Priya Raval,ENT,11,4.2,700
7151,1431,Dr. Shilpa Menon,Orthopedics,11,4.1,1050
7152,1431,Dr. Rupal Thakkar,Cardiology,6,3.6,600
7153,1431,Dr. Usha Singh,Cardiology,18,4.2,1600
7154,1431,Dr. Kavita Verma,Orthopedics,3,3.2,250
7155,1431,Dr. Anjali Murthy,Pulmonology,8,4.2,850
7156,1432,Dr. Aditya Trivedi,Neurology,5,3.7,350
7157,1432,Dr. Mansi Thakkar,Ophthalmology,1,3.2,200
7158,1432,Dr. Shilpa Naidu,Pulmonology,16,4.6,1000
7159,1432,Dr. Meera Krishnan,Psychiatry,17,4.7,1200
7160,1432,Dr. Sameer Kumar,Orthopedics,7,3.9,550
7161,1433,Dr. Priya Soni,Urology,25,4.3,1800
7162,1433,Dr. Mansi Mishra,Neurology,9,4.4,1050
7163,1433,Dr. Anil Shukla,Psychiatry,15,4.6,1350
